first_name,last_name,price,above_100
Michael,Conner,254.2036086,true
Christina,Norman,240.0086072,true
Claudia,Powell,138.3167093,true
Christopher,Smith,149.8776682,true
Jason,Reyes,201.3017033,true
Teresa,Powers,74.94864624,
Jordan,Owens,173.401528,true
Brianna,Strickland,109.3849184,true
Henry,Newton,15.91650852,
Brittney,Salinas,185.2157693,true
Susan,Burton,81.35297731,
Autumn,Anderson,174.8502372,true
Philip,Craig,181.8033289,true
Rickey,Hansen,98.17265482,
Kenneth,Mitchell,179.2692812,true
Jasmine,Trevino,154.8928435,true
James,Gomez,236.1900572,true
Steven,Barnes,164.3447039,true
Sara,Lawrence,191.9729896,true
Alejandro,Moore,69.55864829,
Chris,Sanchez,126.8762688,true
James,Lamb,37.85686768,
Blake,Cox,298.8918376,true
Brandon,Oliver,65.84316068,
Kelly,Olsen,222.0802502,true
Lisa,Obrien,270.5941753,true
Deanna,Barnes,235.8003193,true
David,Knight,98.60176629,
Eric,David,172.0130782,true
Darryl,Williams,189.9482256,true
Anne,Kaiser,258.0337148,true
Carol,Richards,190.318127,true
Thomas,Maldonado,210.4936581,true
Darrell,Cruz,170.6959452,true
Samuel,Gamble,290.1099943,true
April,Sanchez,102.8351234,true
David,Lee,195.6380897,true
Mark,Mejia,173.3984404,true
Nicholas,Wright,227.7511124,true
Christine,Hartman,234.5346037,true
Janet,Hill,286.8428279,true
Stephanie,Jenkins,260.1018091,true
Mark,Walker,45.77623322,
Timothy,Dominguez,265.5623076,true
Leslie,Gonzalez,104.2987158,true
Holly,Hayes,285.3167468,true
Shannon,Long,222.0673193,true
Jermaine,Hardy,284.016214,true
Billy,Thomas,27.27240575,
Donna,Terry,53.96477596,
Jaclyn,Chapman,88.93037911,
Jasmine,Cox,151.4569239,true
Elizabeth,Hart,38.68523088,
Meagan,Evans,272.1712792,true
Peter,Sanchez,247.0602127,true
Dana,Thomas,37.55489655,
Teresa,Mitchell,231.9671744,true
Jacob,Owen,49.72549797,
Shane,Torres,149.5737923,true
John,White,77.22075242,
Kelsey,Martinez,170.0811675,true
Janice,Perez,24.59091168,
James,Villanueva,111.5952386,true
Courtney,Hill,6.800844262,
Melissa,Sheppard,123.7519935,true
Stephen,White,67.51070528,
Lisa,Coleman,181.6647198,true
Jason,Wade,146.2111588,true
Erik,Davis,94.92569272,
Daniel,Lewis,277.7485292,true
Robert,Fields,16.37108763,
Anthony,Shelton,202.2632792,true
Peter,Peterson,234.8693175,true
Terrence,Bradford,254.5353893,true
Matthew,Nguyen,47.23286495,
Carla,Martinez,256.6695396,true
Eric,West,77.79960818,
Holly,Wade,260.2171145,true
Andrea,Ward,50.27717472,
Hannah,Miller,223.6212889,true
Kimberly,Watkins,257.0239545,true
Mark,Cherry,98.31182013,
Mary,Randolph,214.9546964,true
John,Smith,294.2648213,true
Katherine,Frazier,34.99886485,
Matthew,Carey,191.4857475,true
Sean,Burgess,258.5043923,true
Kelli,Turner,95.2135178,
Beth,Davis,34.80998376,
Robert,Terrell,225.9658712,true
Taylor,Ochoa,104.6704332,true
John,Vasquez,108.0586544,true
Peter,Castillo,66.74884988,
Samantha,Aguilar,250.0921613,true
Tyler,Daugherty,20.54925846,
Michael,Lee,206.7975748,true
Destiny,Black,81.46505362,
Stephanie,Mitchell,9.182266696,
Phillip,Mckenzie,87.42143441,
Patrick,Carter,255.5657465,true
Matthew,Mccall,297.2237005,true
Misty,Ramsey,4.357155154,
Valerie,Clark,46.47167637,
Michael,Matthews,206.7506035,true
Laura,Garrett,107.2507587,true
David,Young,55.31246503,
Ryan,Jones,138.2401887,true
Sean,Mcdonald,243.0893356,true
Seth,Lopez,204.9479853,true
Daniel,Hickman,94.57711685,
Robin,Graves,226.5276903,true
Brian,Rodriguez,14.27094221,
Rebecca,Stevenson,123.7408357,true
Michaela,Taylor,203.3017015,true
Erin,King,164.6932972,true
Jennifer,Hale,100.7080296,true
Jennifer,Williams,227.2308984,true
Sharon,Webster,51.55698968,
Evelyn,Adams,287.9265004,true
Melissa,Mclean,291.9315132,true
Sean,Martinez,190.0703558,true
Nancy,Williams,83.32900671,
Cheryl,Richards,273.5303346,true
Eduardo,Martinez,222.7764247,true
Michael,Stephens,257.9567815,true
Kimberly,Noble,83.59244384,
Matthew,Williams,71.38662332,
Jason,Pham,218.0846739,true
Kristen,Smith,155.6247878,true
Steven,Lawrence,69.32352649,
Paul,Jacobs,167.0160187,true
Sara,Bradley,253.480513,true
Daniel,Craig,138.1661193,true
Christina,Navarro,67.41097356,
Adam,Murray,87.83119132,
Kendra,Floyd,71.46870255,
Derek,Carter,170.7240111,true
Billy,Stanley,269.7916179,true
Cassandra,Evans,254.7126821,true
Jason,Phillips,22.62397438,
Dustin,Hernandez,275.6218974,true
Frank,Bright,294.4558286,true
Angela,Tucker,184.2201209,true
Emily,Wallace,193.9826936,true
Megan,Figueroa,39.3923425,
James,Sherman,66.91902542,
Margaret,Jacobs,202.824745,true
Lori,Gonzales,53.29813449,
Brian,Johnson,37.1747744,
Thomas,Atkins,49.27403184,
Linda,Diaz,176.150284,true
Jeffery,Freeman,281.5264164,true
Angela,Martin,219.9420069,true
Jeremy,Wilson,0.029835416,
John,Holland,138.4307779,true
John,Kim,164.6080624,true
Dakota,Greene,62.91608407,
Shirley,Cline,54.78392489,
Wendy,Murphy,245.1789281,true
Richard,Jones,144.2647572,true
John,Nguyen,276.2868597,true
Theresa,Moran,298.195593,true
Rebecca,Christensen,277.4598941,true
Daniel,Bird,201.0109313,true
Derek,Jones,77.67873924,
Tracy,Williams,104.3004738,true
Joshua,Young,83.56359155,
Pamela,Clements,212.9839496,true
Jared,Watson,71.23465669,
Thomas,Campbell,246.6624947,true
Robert,Morris,99.09374401,
Maria,Wallace,122.5676727,true
Meagan,Brown,31.33352755,
Thomas,Burke,88.26128869,
Jamie,Avila,65.74925169,
Benjamin,Sanchez,30.76415227,
Makayla,Gibson,280.8317366,true
Olivia,Little,25.49903511,
Michael,Knight,231.2226525,true
Amy,Huffman,110.9082825,true
John,Martinez,106.8635524,true
Jordan,Chang,122.6339418,true
Ryan,Carpenter,124.1593153,true
Mary,Simmons,182.6302267,true
Jonathan,Bender,131.4553576,true
Jorge,Ross,27.77878665,
Adrian,Wright,94.12946526,
Lisa,Merritt,250.6473481,true
Robert,Murray,117.0024227,true
Lori,Cantu,162.4792252,true
Emma,Burgess,70.63762139,
David,Peterson,150.7444779,true
Michael,Dean,17.64192503,
Leslie,Valdez,166.4180965,true
James,Tran,163.8516745,true
David,Blackwell,222.091393,true
Brandi,Vazquez,107.4489254,true
Larry,Dillon,144.2092941,true
Steven,Wolfe,272.7713019,true
Edwin,Ferguson,233.3239715,true
Sylvia,Kelly,9.728770867,
Sandra,Acosta,295.8603685,true
Lori,Robinson,123.3599403,true
Heather,Glass,149.8567324,true
Connor,Ortiz,123.1597329,true
Anna,Sanchez,147.223699,true
Joseph,Anderson,235.9621587,true
Daniel,Martinez,234.1251341,true
Jennifer,Lutz,133.7514086,true
Todd,Ware,249.9434311,true
Kristina,Becker,38.78643125,
Matthew,Brown,51.44266605,
Casey,Gonzalez,256.7134686,true
Tony,Nichols,188.1164447,true
Taylor,Bruce,157.0873757,true
Levi,Daniels,171.3137273,true
Kelly,Hall,94.06369019,
Rebecca,Ruiz,147.1208853,true
Melissa,Nguyen,217.7422448,true
Brian,Ryan,52.63615743,
Pam,King,73.56157369,
Paul,Schneider,158.7509935,true
Beth,Hooper,210.020793,true
Kimberly,Smith,100.2765336,true
Kyle,Atkins,220.3254636,true
Vanessa,Zamora,274.8929551,true
Derrick,Liu,20.52289207,
Ryan,Lawrence,173.7814374,true
Robert,Kelly,214.1399887,true
Evan,Mills,186.2733144,true
Richard,Joseph,222.8912399,true
William,Allen,88.30391475,
Wesley,Jackson,248.1262062,true
Scott,Jenkins,255.5120112,true
Mathew,Mitchell,30.87279374,
Carrie,Williams,165.4031514,true
Mark,Rivera,218.4303481,true
Michael,Deleon,216.0516157,true
Kelly,Garcia,207.4990817,true
Tammy,Cook,49.37121772,
Mary,Bradford,89.16975595,
Nicole,Ramsey,11.79982443,
Jill,Giles,126.1211441,true
Michael,Ortiz,77.73457941,
Cheryl,Alvarez,156.4129009,true
Heather,Flores,261.7760641,true
Andrew,Roberts,88.04939518,
Sheila,Bell,223.3242531,true
James,Cabrera,264.1622182,true
Crystal,Briggs,67.479351,
Joseph,Russell,71.90455869,
Julie,Lewis,99.91403488,
Rebecca,Green,107.3638192,true
Aaron,Kerr,56.44951929,
Samantha,Hodges,192.4570911,true
Eileen,Rivera,166.230344,true
Sarah,Holland,99.11927662,
Anita,Armstrong,255.8518534,true
Brenda,Cox,268.020682,true
Miranda,Elliott,155.7675122,true
Cameron,Fowler,3.259515295,
Timothy,Martinez,169.7129372,true
Scott,Webb,69.81519471,
Susan,Campos,91.62696793,
Robert,Mcintosh,115.505771,true
Ashley,Hanson,17.13682586,
Loretta,Thomas,136.4436312,true
Michael,Arnold,191.0647946,true
Cindy,Gomez,298.7563977,true
Mariah,Perez,182.9835548,true
James,Mcdowell,185.4113069,true
Deanna,Lee,243.3556466,true
Tammy,Smith,5.66880206,
Kristine,Castillo,135.6683205,true
Thomas,Walsh,269.0590456,true
John,Lynch,285.4239821,true
Timothy,Sullivan,178.2056293,true
David,Jones,219.9471707,true
Austin,Reynolds,230.2905753,true
Joseph,Taylor,250.8302227,true
Amanda,Bishop,146.7499559,true
Michelle,Roman,211.3322444,true
Brandy,Mcdonald,20.81430736,
Colleen,Lynch,293.5724407,true
Jesse,Lloyd,192.1219053,true
Stephanie,Berry,180.9707421,true
Michele,Sandoval,240.716459,true
Brenda,Rojas,53.00332161,
John,Boyd,275.2955256,true
Kelly,Dawson,198.5060827,true
Danielle,Nguyen,82.0822973,
Michelle,Martinez,32.61847953,
Sabrina,Reid,81.24100275,
Jennifer,Murphy,128.0813752,true
Jason,Williams,142.3412262,true
Amy,Love,170.6999593,true
Russell,Chandler,277.8980527,true
Jermaine,Terry,163.436282,true
Shawn,Guzman,55.66180515,
Jacqueline,Marks,71.18069715,
Steven,Sullivan,123.0591371,true
Deborah,Cardenas,24.53277284,
Suzanne,Clarke,98.31470463,
Kathleen,Gibson,223.8727143,true
Kathleen,Gordon,51.14201648,
Robin,Rodriguez,26.49741952,
Christine,Clark,80.98399333,
John,Mays,283.1281847,true
Jessica,Cooke,22.64516196,
Brian,Smith,206.9486207,true
Derrick,Mendez,178.5914427,true
Mark,Galvan,124.465996,true
Michael,Smith,164.7421346,true
Jonathan,Best,252.27031,true
Linda,Mendoza,160.0198665,true
Michelle,Martin,189.0287686,true
Patricia,Washington,30.5605215,
Curtis,Burns,203.4515772,true
Mary,Brown,128.4914522,true
Brenda,Potter,60.24970314,
Brent,Mitchell,105.8411528,true
Michael,Young,249.0618505,true
William,Joyce,166.4238021,true
Patrick,Williams,31.03696847,
John,Lambert,12.8378819,
Catherine,Wilcox,191.1167166,true
Carol,Gould,283.1832396,true
Michael,Gentry,61.78610608,
Lee,Harris,4.857231672,
Rachel,Ferguson,74.13642797,
Andrew,Taylor,131.9419949,true
Caitlin,Murphy,267.3096987,true
Andrea,Perkins,5.265818762,
David,Herrera,255.0625337,true
Timothy,Dickerson,54.3216059,
Karen,Sanchez,165.4245826,true
Joseph,Flores,254.9324502,true
Henry,Williams,75.21829743,
Roberto,Valdez,9.642441657,
Christine,Hayes,168.5212234,true
Rebecca,Johnson,178.3574168,true
Barbara,Johnson,277.4359637,true
Angela,Morgan,127.7032016,true
Michael,Marshall,241.7739857,true
James,Wolfe,298.3561942,true
Shaun,Thompson,293.5360311,true
Christopher,Ramirez,105.7068733,true
Julie,Anderson,164.3018661,true
Jacob,Anthony,59.39265938,
Earl,Hahn,177.4867155,true
Rachel,Russell,72.99114391,
Autumn,Pace,173.4469757,true
Katherine,Allen,178.5870442,true
Amber,Warner,136.9561467,true
Bryan,Brown,161.9575906,true
Richard,Espinoza,92.20418593,
Shannon,Anderson,22.32744951,
Donna,Brown,79.77215275,
Bonnie,Roberts,130.1003936,true
Tony,Smith,254.6397941,true
John,Collier,214.6420089,true
Victoria,Carson,102.7485775,true
Robert,Barnett,176.3221381,true
Nicholas,Thomas,9.484480781,
Christine,Armstrong,142.1465946,true
Tanya,Oliver,286.9973042,true
Brandi,Beck,92.52948481,
Charles,Jacobs,284.1336681,true
Kathryn,Phillips,39.5869983,
Samantha,Smith,36.46258124,
Jon,Washington,9.489791101,
Joshua,Anderson,197.5627742,true
Audrey,Hayes,232.5433017,true
Courtney,Joseph,172.7269564,true
Anthony,Sanders,126.5161007,true
Bianca,Cook,274.3294037,true
Maria,Marshall,68.10882134,
Tamara,Evans,107.5612138,true
Robert,Miranda,263.0977404,true
Katherine,Perez,129.5270021,true
Chelsea,Lawrence,71.6038974,
Thomas,Martinez,85.24919003,
Dawn,Serrano,166.2165092,true
Brandy,Sanders,252.0397379,true
Kathryn,Hernandez,170.1478032,true
Jacob,Jones,168.7438319,true
Heather,Marquez,286.3515823,true
Jessica,Young,35.08443351,
Stephanie,Cunningham,215.4501966,true
Nicolas,Jackson,131.8493872,true
Amanda,Oneill,164.666159,true
Jessica,Graham,178.1153781,true
Shelby,Woods,272.8810311,true
Adam,Gutierrez,72.47623904,
James,Hill,93.98502761,
Elizabeth,Sawyer,175.1344131,true
Brian,Harris,65.82287283,
Michael,Hughes,221.8351135,true
Ariel,Frederick,220.3656963,true
John,Williams,231.2692464,true
Bryan,Long,173.7848468,true
Evan,Perez,123.0594889,true
Martin,Palmer,165.0097824,true
William,Oneal,231.3589789,true
Amanda,Garcia,121.15911,true
Jorge,Powell,221.4280843,true
Michael,Gomez,43.91299342,
Laura,Johnson,127.6469237,true
Jorge,Potts,234.4837052,true
Brian,Stanley,230.6372479,true
Christian,Brown,178.0810354,true
Randy,Sanchez,86.21746038,
Daniel,Hughes,104.4116543,true
Bethany,Tate,29.99699612,
Christopher,Rodriguez,189.5192356,true
Robert,Gilbert,25.20291359,
Amanda,Moore,179.2834922,true
Lauren,Hall,176.7655504,true
Melissa,Huber,124.8777591,true
Christina,Patterson,110.4339193,true
Jennifer,Lutz,64.54963918,
Michelle,Stevens,131.3952481,true
Ronald,Hernandez,270.7863687,true
Maria,Mcintyre,149.017414,true
Alicia,King,231.7721009,true
Melissa,Meyer,140.881457,true
Cameron,Mathis,147.065387,true
Stephanie,Roberts,164.7075238,true
Norman,Johnson,9.433021442,
Samuel,Duke,165.8695089,true
Lisa,Kent,151.2140326,true
Geoffrey,White,167.7361784,true
Randy,Bass,9.188433868,
Gabriela,Carlson,162.0938685,true
Jeremy,Lawrence,37.2413509,
Calvin,Daugherty,130.0551104,true
Roger,Greer,219.0427083,true
Samuel,Mason,213.630559,true
Margaret,David,62.7958581,
Ashley,Johnson,45.3852887,
Cheryl,Monroe,17.02021733,
Ronald,Ferguson,202.9682616,true
Carl,Robinson,113.3157268,true
Matthew,Martinez,232.7520252,true
Daniel,Walker,108.5419289,true
Paul,Frazier,103.9807042,true
Benjamin,Salinas,192.4265806,true
Steven,Hill,22.65354581,
Brandon,Nolan,13.5812339,
Steve,Garcia,114.5641057,true
Robert,Kim,40.20145996,
Harold,Ramos,174.6466694,true
Andrew,Klein,288.5279752,true
Erica,White,282.8351921,true
Johnathan,Scott,225.7270292,true
Renee,Vincent,114.130569,true
Charles,Jones,50.50838506,
Andrew,Foster,273.6255243,true
Eric,Thomas,162.0099329,true
Daniel,Potter,188.2687316,true
Pamela,Mann,273.7242623,true
Ryan,Mcclain,68.33349439,
Rachel,Walker,282.3523019,true
Roberta,Lowe,290.2607521,true
Deborah,Foster,28.93794259,
Craig,Harvey,166.7541903,true
Randy,Copeland,1.40811988,
Michael,Allison,148.1814214,true
Cristina,Smith,215.9030047,true
Tyler,Tyler,163.2718522,true
Roy,Jenkins,36.67990222,
Kimberly,Mitchell,281.0649073,true
Ray,Koch,12.39980771,
Kelly,Andrews,209.921327,true
Robin,Conner,275.8113851,true
Brandon,Vargas,39.58040115,
Jessica,Ball,148.8705378,true
John,Cole,263.7398907,true
Chloe,Cox,213.8996139,true
Lance,Anderson,160.2512887,true
Samantha,Cole,159.0685359,true
Mark,Rogers,88.66922081,
Laurie,Flores,237.545314,true
Caroline,Robles,181.5710296,true
Samantha,Zuniga,148.8630463,true
Brandon,Burns,269.3971414,true
Samantha,Brooks,21.67250507,
Elijah,Ho,45.36640618,
Jennifer,Simmons,2.259310271,
Kendra,Haas,235.9539596,true
Miranda,Williams,50.51989651,
Eric,Burke,169.8579861,true
Nancy,Wood,57.42886651,
Alexander,Sanchez,148.6008465,true
Dakota,Cox,58.84226789,
Darren,Montes,237.4494064,true
Ricardo,Davies,204.3448213,true
Brittany,Thompson,157.5015804,true
Robert,Johnson,131.154271,true
Christopher,Morris,261.380788,true
Kelly,Wright,167.6344509,true
Jose,Carter,133.5540112,true
Beth,Cross,231.3893948,true
Christopher,Carpenter,111.0442137,true
Kristina,Jackson,139.0648125,true
Brianna,Davis,14.35079183,
Elizabeth,Williams,120.1379082,true
Joel,Evans,221.1076735,true
Rebecca,Valencia,158.0363706,true
Daniel,Baker,293.5413349,true
Christopher,Nash,136.3252174,true
Robert,Thornton,125.4436701,true
Diane,Barron,97.48860357,
Jacob,Crawford,218.0158148,true
Adam,Bowen,23.16719963,
Robert,Davenport,186.4151337,true
Elizabeth,Alexander,274.7899242,true
Stephen,Thomas,244.5569702,true
Teresa,Hoffman,36.43693835,
Beth,Rodriguez,147.6162351,true
Melissa,Roberts,225.4097786,true
James,Conway,251.4644818,true
Michael,Jimenez,203.8906996,true
Melissa,Kennedy,223.2827136,true
Patrick,Hayes,58.87774264,
Loretta,Scott,293.7795351,true
Stacy,Shepherd,278.1646968,true
Laurie,Velasquez,140.9337037,true
Gilbert,Cummings,277.7046782,true
David,Robinson,134.3468462,true
David,Brooks,61.0253461,
Lindsay,Taylor,50.97207834,
Samuel,Vasquez,14.61173033,
Mark,Haynes,101.5114727,true
Ian,Malone,14.25961844,
Renee,Williams,251.7050493,true
Julie,Hunt,281.5797854,true
Brenda,Hernandez,293.4895766,true
Michael,Fisher,185.3060337,true
Heather,Murphy,175.951525,true
Leah,Rogers,227.2640128,true
Heather,Rojas,111.0171238,true
Tracy,Fitzgerald,94.05617946,
Tony,Brewer,139.9761576,true
Michelle,Walker,174.7607827,true
Antonio,Jones,162.0558897,true
Christopher,Martin,124.3060387,true
Travis,Gallagher,149.1757397,true
Katherine,Garcia,299.8502109,true
Judith,Perez,274.5122978,true
Tiffany,Wilcox,222.2439424,true
Krista,Gonzalez,16.60993927,
Heather,Chen,186.2047494,true
Mark,Baker,276.1911726,true
Darryl,Perez,25.64321834,
Christie,Mcclure,173.3068687,true
Devin,Reilly,62.33027419,
Stephanie,Evans,28.24253657,
Brandon,Franklin,140.4908535,true
Annette,Ellis,193.0991624,true
Michael,Watkins,197.9921401,true
Ann,Clark,237.722832,true
Michael,Stafford,238.6436687,true
Stephen,Robinson,81.5356311,
Monica,Goodman,8.737019365,
Jason,Cobb,59.46229968,
Robert,Cook,51.3866802,
Juan,Guzman,49.4882314,
Jose,Avila,195.5079517,true
Alison,West,273.5874414,true
Laura,Lamb,38.06919442,
Caroline,Price,53.366066,
William,Smith,25.44007533,
Marcus,Beck,67.41458515,
Chelsea,Brown,122.5168986,true
Regina,Arnold,7.705074913,
Lacey,Morrison,203.5740697,true
James,Evans,253.8321371,true
Sarah,Pierce,130.1123122,true
Stacy,Curtis,122.3040628,true
Latasha,Lee,11.68292407,
Mark,Boyd,158.589711,true
Megan,Wilson,138.7592545,true
Natalie,Campbell,28.698778,
Julie,Stewart,242.5977211,true
Chase,Estes,152.7355683,true
Suzanne,Huang,166.4786131,true
Sabrina,Hernandez,273.244184,true
Alyssa,Zuniga,189.0655951,true
Diana,Cooper,86.90731688,
Nicole,Ellis,269.6470305,true
Colleen,Perry,99.35592238,
Joseph,Miller,22.67185024,
Larry,Roberts,29.14020282,
Joseph,Marquez,129.6294112,true
Andrew,Khan,173.337711,true
Eric,Roth,262.0875313,true
Cristina,Harris,214.226351,true
Charlene,Perez,84.74847467,
Colleen,Lynch,78.9667331,
Michael,Vincent,12.19268007,
Jose,Fowler,220.6131548,true
Kimberly,Nguyen,163.2096889,true
Christopher,Pennington,149.3244051,true
Joseph,Stewart,25.10227022,
Peter,Braun,162.5791748,true
Andre,Freeman,261.4333025,true
David,Peters,1.842146482,
Charles,Ramirez,238.8393846,true
Raven,Carlson,80.30754824,
Mark,Chase,43.99018911,
Earl,Hinton,99.01092283,
Brenda,Stanley,257.0333463,true
Christopher,Brown,59.8489299,
Justin,Bates,298.081594,true
Zachary,Sandoval,226.1841674,true
Jessica,Evans,274.0373121,true
Justin,Banks,42.49347313,
Renee,Williamson,242.3722085,true
Matthew,Sims,154.274325,true
Tanya,Baxter,159.8970073,true
Jamie,Hobbs,253.0164889,true
Anthony,Hardin,183.0049758,true
Christy,Martinez,3.607710544,
Chad,Clark,224.7624411,true
Chloe,Cox,263.0897415,true
Cynthia,Rivera,73.26316803,
Dana,Collins,55.63787745,
David,Harding,262.4670508,true
Kathryn,Garza,298.6588738,true
Dawn,Phillips,20.37164898,
Daniel,Pacheco,214.6949093,true
Joshua,Ortiz,33.24314581,
Patricia,Schroeder,223.6665881,true
Alyssa,Sims,112.5034847,true
Richard,Wall,88.13969703,
April,Wilson,118.8448316,true
Heather,Stephens,231.2342053,true
Catherine,Tran,28.32558659,
Matthew,Stewart,0.44165867,
Mark,King,123.0094766,true
Shannon,Johnson,256.7744767,true
Michelle,Burton,124.5129816,true
Kristen,Gallagher,268.0205769,true
Rose,Campos,21.06611081,
Bobby,Carroll,217.9915084,true
Kathy,Johnson,91.80571794,
Steven,Sullivan,97.07246326,
Tracy,Phillips,177.5255072,true
Nancy,Little,68.32085517,
Robert,Andrade,206.2050908,true
Carolyn,Kelley,120.6492919,true
Christopher,Wells,203.7207459,true
Miranda,Cook,68.99167394,
Heidi,Miller,44.18726414,
Michael,Ferguson,65.33364222,
Daniel,Campbell,203.8319025,true
Lisa,Clements,183.8437472,true
Cheryl,Garner,145.9887007,true
Linda,Carpenter,192.1605323,true
Kenneth,Stone,128.0814296,true
Marcia,Harrell,57.17983127,
Mariah,Soto,180.3774662,true
Christine,Koch,159.3502848,true
Joseph,Perkins,186.1342985,true
Perry,Curtis,52.6715164,
Sara,Tucker,53.6230802,
Christopher,Day,176.7826506,true
Terri,Davis,132.881519,true
Eric,Miller,144.4511344,true
Morgan,Goodwin,134.2922556,true
Victor,Sanchez,114.2246438,true
Shawn,Harris,251.246499,true
Julia,Jackson,264.5773736,true
Carmen,Crawford,238.948125,true
Brian,Hall,9.742576562,
Ian,Martinez,123.0462516,true
Robert,Reyes,99.94824582,
Stacy,Green,30.27141958,
Casey,Carroll,290.2155356,true
Mariah,Ochoa,208.6909636,true
Larry,Valentine,211.4230016,true
Nicole,Harris,126.8779738,true
Jacob,Hicks,89.92387573,
Theresa,Stewart,64.11402234,
Joann,Thompson,99.16719145,
Crystal,Marshall,161.3723638,true
Nicholas,Neal,229.3209533,true
James,Pena,5.259619097,
Justin,Parker,97.04832486,
Marcus,Thomas,248.2530072,true
Luke,Hardy,61.79397435,
Rhonda,Collins,298.5737568,true
Jessica,Sullivan,74.80414318,
Tammy,Cole,74.34504714,
Daniel,Adams,204.7068628,true
Heather,Henderson,76.3605957,
Ann,Medina,115.1692433,true
Jeremy,Thompson,199.3661235,true
Ashley,Hurst,81.76651927,
Rhonda,Wagner,154.5989276,true
Tiffany,Decker,109.2070311,true
Ruben,Anderson,141.7568848,true
Rebecca,Mcdowell,256.1829641,true
Kristen,Boyd,118.2390412,true
Jake,Howard,149.7452421,true
Scott,Ayers,80.73638962,
Kathryn,Mccall,242.1308821,true
Thomas,Dennis,90.27786558,
Nicholas,Armstrong,140.6291145,true
Kelly,Alvarado,76.58955533,
Matthew,Bishop,22.65640439,
Shane,Miller,104.4146591,true
Amy,Lopez,33.03248299,
Nicole,Mcgee,81.8783247,
Scott,Johnson,120.4906957,true
Gina,Marquez,133.0725006,true
Brandon,Phelps,252.4956595,true
Jordan,Mckinney,92.44255273,
Melinda,Weaver,3.768133684,
Christopher,James,52.20975301,
Mark,Adams,52.00849588,
Elizabeth,Olsen,192.8797822,true
Shannon,Williams,55.61884754,
Arthur,Levine,51.53641612,
Kimberly,Reid,4.351322662,
Patrick,Jones,62.49699828,
William,Garza,284.8928579,true
Lisa,Adams,84.76983212,
Kathleen,Guerrero,256.6942034,true
Nicholas,Kennedy,129.406829,true
Anthony,Hayes,144.4338119,true
David,Cruz,180.1355231,true
Robert,Brooks,118.2747122,true
Francis,Fisher,146.3525968,true
Albert,Lee,247.7196549,true
Angela,Moreno,50.95778324,
Brian,Salinas,177.8999698,true
Sarah,Bauer,274.7964305,true
Cynthia,Collins,249.7444753,true
Ryan,Stanton,274.7565726,true
David,Elliott,127.9040505,true
Crystal,Carr,37.89493067,
Christopher,Garcia,292.0792371,true
Justin,Tran,195.8112157,true
Kenneth,Jones,9.452676009,
Rita,Adams,30.17192605,
Brandon,Ball,262.6800253,true
Melissa,Smith,15.27711246,
Kimberly,Lamb,252.7441852,true
Nicholas,Walker,143.0644826,true
Stephen,Mann,112.3490647,true
Jacqueline,Rubio,202.6988729,true
William,Gibson,203.8485443,true
John,Evans,206.2789356,true
Steve,Roberts,39.62431254,
Andrew,West,207.3116054,true
Teresa,Ellis,271.4899736,true
Paul,Hansen,297.1563644,true
Charles,Walker,288.7101304,true
Susan,Wilson,281.874463,true
Ashley,Jones,244.9930809,true
Spencer,Garcia,149.9360249,true
Victoria,Rivera,268.8886879,true
Nicole,Lopez,12.27610808,
Lori,Russell,9.589683274,
Patricia,Ryan,91.27033831,
Jeanne,Lin,184.3518302,true
John,Gardner,27.11376464,
Jesse,Mack,40.65543525,
Madison,Nelson,84.93606191,
Colleen,Spencer,51.29811649,
Melissa,Wallace,165.3815591,true
Emily,Weaver,249.5527186,true
Sarah,Copeland,271.0283469,true
Damon,Walker,223.5644308,true
David,Stewart,200.3407477,true
Robin,Hardy,246.5925724,true
Beth,Schmitt,108.5114512,true
Joshua,Clark,41.09943086,
Nicholas,Jones,207.3196739,true
Virginia,Anderson,221.3968253,true
Richard,Hamilton,64.31871231,
Michele,Harris,175.7490463,true
Elizabeth,Garner,295.0996081,true
Michael,Moon,70.81831562,
Robert,Williams,203.0921912,true
Monica,Wallace,51.0949844,
Kathy,King,216.3709828,true
Faith,Baird,68.7759123,
Bruce,Steele,18.20328841,
Robert,Brown,278.3384611,true
Curtis,Graves,267.2317387,true
Andrea,Lewis,39.59305432,
Christopher,Jensen,109.1740211,true
Diana,Edwards,149.5507258,true
Jennifer,Adams,109.7987059,true
Ashley,Harper,52.62412811,
Tara,Anderson,115.0554126,true
Sylvia,Martinez,248.1298517,true
Micheal,Johnson,138.4340155,true
Christine,Wilson,14.87060274,
Eric,Luna,192.3387069,true
Jennifer,Brown,156.4056352,true
Robert,Horton,274.4584433,true
Joshua,Foley,17.63874899,
Curtis,Carroll,172.138365,true
Steven,Simmons,254.3712088,true
James,Brown,203.113355,true
Taylor,Delgado,210.3838207,true
Kevin,Cuevas,191.9020807,true
Kim,Schmidt,193.8454144,true
Alyssa,Vega,110.7682152,true
Angela,Walker,237.041179,true
Michael,Humphrey,45.4924624,
Carrie,Ewing,262.2716256,true
Amy,Keith,164.7376557,true
Jennifer,Young,99.25744813,
Kenneth,Keith,138.6763905,true
Michael,Carpenter,179.6486152,true
Barbara,Robertson,15.6531182,
Matthew,Roberts,240.4788546,true
Elizabeth,Good,248.5598549,true
Samantha,Hodges,154.0275613,true
Mia,Wright,105.9529929,true
Thomas,James,40.96832339,
Kristen,Brown,22.2979284,
